timestamp,category,channel_id,channel_handle,video_id,view_count,like_count,comment_count,subscriber_count
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,UhVZvCaHhow,9554,0,13,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,ABHO-wBiu9Q,1004144,0,17,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,AWRbPrZ1D0U,11382,0,84,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,C_E5K4RD3XQ,30923,0,179,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,vz479GyGz6s,80004,0,178,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,DgThCSKwT4M,14782,0,32,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,JUM6vPhwkv8,13662,0,51,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,SWffakVS7_A,43069,0,154,1530000
2025-06-01 01:11,Gaming,UCw1DsweY9b2AKGjV4kGJP1A,@LCK,9UI3wWjqlWk,27111,0,67,1530000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,8su1qaATQqk,4795112,115588,270,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,wTqLjlxZvjw,3943471,107437,1786,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,75TTfBlmQ0A,2326887,31851,408,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,sneJc9YSfLM,6904836,133676,554,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,w6tLdmBTCY0,7432492,136481,318,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,dnf6z5CqiW4,5870343,103963,967,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,WjK6xIdo9Yo,79101453,1806900,6048,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,xzQZ68v97Ss,15265893,255843,2110,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,rfe8IPhEv90,25699707,615887,2496,24900000
2025-06-01 01:11,Gaming,UCdrBnBNLsN4_cH32HWbr9qg,@GH.S,gmrWMrbR7CE,18649994,291088,1872,24900000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,RaOfVBgbCqI,8887,106,51,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,3OWgO5vskcE,90181,3093,25,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,8WJVtuLlGMw,50333,513,166,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,zh7hfVhxu6M,51683,463,111,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,-B8qBvFJQj4,123145,906,277,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,A9vjKzdNGWk,74343,430,101,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,d4iCyS1WuUE,114331,803,233,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,3aQ77W4KkbQ,43440,268,87,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,Wc_wo-g642g,140972,972,197,865000
2025-06-01 01:11,Gaming,UCl402YYy7RcH7PBI3npmGPQ,@두치와뿌꾸,FeQRiypAPbs,150739,846,129,865000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,t0SSVLsuWv0,55314,761,133,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,finmgdutjLw,7190,78,8,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,Eb5vX1yl6qg,12443,96,13,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,ao5NYMdeoRo,109926,973,24,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,Z7IjwqINKJ4,79187,354,47,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,TIUaGlH5LnI,37658,206,33,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,bBXHDnpl96w,283576,3469,63,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,vZT9jEgqsxA,24024,148,21,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,Epc-rhBxuDs,55178,282,35,657000
2025-06-01 01:11,Gaming,UCSzHok6X5qXEO7cjvVnE62g,@pray94,4nPrUgcouq4,208366,1513,51,657000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,YkK_XikPAHs,127973,3525,384,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,w50WUGjwGHU,314309,6740,611,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,-CzpXC825Qs,100344,1883,116,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,fS88ClUxg60,732328,9820,1295,1460000
2025-06-01 01:11,Gaming,UCN5oT4zGJX-_H6pE5isAEeg,@군림보,zPVOcMNTe08,439665,5157,511,1460000
